x,y,z,team
55.14,-6.63,93.49,aliens
11.06,-2.28,35.94,aliens
60.12,-6.49,83.12,aliens
71.71,-8.31,-7.73,marines
59.14,-4.45,88.81,aliens
73.58,-8.32,6.66,marines
61.26,-7.74,5.05,aliens
62.75,-7.68,4.18,aliens
64.44,-7.44,-1.89,aliens
65.17,-5.99,3.39,marines
59.09,-6.24,2.01,aliens
68.94,-5.15,88.32,aliens
55.00,-10.75,21.86,marines
39.89,-8.81,13.75,aliens
61.80,-7.59,-2.90,marines
61.24,-6.99,-3.44,aliens
61.02,-7.34,-3.54,aliens
47.52,-3.25,96.42,aliens
57.23,-7.71,-3.64,aliens
38.21,-6.59,-43.25,marines
66.93,-6.80,-8.90,aliens
-25.31,0.95,1.79,aliens
13.06,-2.65,53.13,aliens
57.99,-8.70,-16.55,aliens
51.53,-8.82,-16.15,aliens
54.84,-7.71,-7.10,aliens
62.92,-7.16,1.56,marines
49.73,3.06,82.86,aliens
57.97,-7.09,-1.70,marines
45.72,-7.71,-1.82,aliens
48.81,-6.85,-3.06,marines
55.60,-7.77,0.61,marines
60.24,-6.94,4.01,marines
53.94,-6.40,1.59,marines
84.88,-5.47,33.48,marines
70.41,-7.71,4.83,aliens
57.24,-7.71,-3.37,marines
58.42,-7.68,2.30,aliens
51.49,-8.65,-12.20,aliens
66.55,-7.46,-2.75,marines
21.79,-5.39,-31.54,aliens
-7.00,-3.05,44.04,marines
-9.13,-2.24,39.70,aliens
25.99,-5.30,-37.75,marines
20.53,-5.67,-36.53,marines
-23.62,-0.84,-11.35,aliens
30.53,-4.81,0.23,marines
33.50,-5.27,-5.26,marines
18.29,-4.15,40.49,marines
7.92,-4.15,38.60,marines
7.74,-2.98,38.28,aliens
5.03,-3.08,44.57,aliens
14.64,-4.15,42.24,marines
12.59,-4.15,38.52,aliens
-26.60,-0.22,-30.17,marines
-18.54,-1.59,-16.47,aliens
-4.28,-3.85,-50.03,marines
-17.38,-1.62,-49.66,aliens
-4.47,-3.95,-38.46,aliens
7.07,-2.11,-25.60,aliens
25.35,-5.60,-38.04,marines
27.95,-5.21,-37.15,aliens
27.63,-4.93,-38.31,marines
24.94,-5.71,-38.75,marines
27.65,-5.78,-38.26,aliens
41.71,-6.69,-23.07,marines
6.71,-6.21,13.27,aliens
44.28,-7.85,2.02,aliens
48.35,-7.71,-8.81,marines
49.00,-8.71,-11.81,aliens
73.08,-8.32,6.82,marines
72.90,-8.38,7.07,aliens
72.30,-8.32,12.10,marines
67.85,-4.97,83.17,aliens
81.72,-6.89,32.24,marines
79.70,-9.40,18.75,aliens
69.78,-7.71,2.78,marines
81.74,-7.50,25.46,marines
83.89,-6.10,25.17,aliens
-24.96,-0.77,-5.47,aliens
73.03,-8.32,8.99,marines
70.00,-7.71,3.84,marines
66.45,-7.46,0.44,marines
19.53,-3.72,37.96,marines
72.40,-8.35,7.78,aliens
72.61,-8.92,-0.93,marines
43.66,-7.44,6.50,marines
66.57,-6.57,0.83,marines
75.07,-8.32,2.17,marines
38.32,-6.69,-31.02,marines
-0.03,-3.08,49.10,marines
43.92,-6.82,-22.03,marines
61.52,1.95,-1.84,aliens
61.84,-7.71,-8.68,marines
14.80,-1.46,54.32,aliens
17.68,-3.64,54.29,aliens
25.73,-6.50,81.71,marines
27.27,-6.49,76.42,marines
26.67,-6.49,63.28,marines
24.57,-3.49,54.00,marines
67.01,-7.71,2.91,marines
69.87,-7.46,-2.66,marines
76.62,-9.30,19.89,marines
-33.13,-0.82,0.96,marines
-19.24,-1.80,22.75,aliens
50.83,-8.82,-16.96,marines
51.57,-7.76,-7.08,marines
62.74,-7.21,-9.46,aliens
66.01,-6.83,-8.51,aliens
23.75,-4.42,-51.53,marines
23.05,-5.35,-51.62,marines
26.63,-6.32,2.92,marines
4.49,-3.03,38.92,marines
24.95,-4.93,-48.20,marines
51.21,-7.27,-9.48,marines
24.69,-5.58,-41.01,marines
60.08,-7.08,-10.56,marines
-28.69,-0.75,1.07,marines
34.39,-1.79,-92.82,marines
34.93,-1.92,-93.35,marines
37.96,-3.62,-82.62,marines
-1.69,-3.85,-41.71,marines
4.07,-3.85,-39.94,marines
29.24,-4.35,-73.66,marines
-23.82,-1.61,-41.69,marines
-25.35,-1.17,-36.27,marines
-20.62,-1.12,-29.91,marines
-2.16,-2.46,-40.85,marines
-6.85,-3.85,-47.10,marines
-4.39,-3.85,-45.65,marines
-2.77,-3.85,-40.95,marines
-4.26,-3.85,-42.28,marines
-7.14,-3.85,-50.39,marines
-23.46,-1.61,-44.49,marines
-25.07,-1.61,-32.99,marines
-24.62,-1.07,-30.11,marines
-22.29,-0.43,-44.66,marines
-20.05,-1.61,-50.96,marines
32.90,12.86,-99.90,aliens
35.34,-2.72,-84.82,marines
34.29,-4.85,-75.04,marines
30.56,-4.35,-73.78,marines
23.25,-4.56,-71.20,marines
22.94,-4.56,-72.89,marines
-22.76,-0.75,-7.86,marines
-24.35,-1.61,-31.46,marines
-24.87,-1.61,-31.85,marines
-22.83,3.71,-44.18,aliens
-23.73,-1.61,-47.85,marines
-22.20,-1.61,-43.78,marines
-16.10,-0.75,-11.96,marines
-21.54,0.98,-8.61,aliens
-29.89,-0.83,-9.41,marines
-31.38,-0.82,1.43,marines
-20.81,-1.61,-23.67,marines
-19.27,-1.59,-16.57,marines
-26.09,-0.75,-6.94,marines
-13.93,-0.75,-12.78,marines
-17.28,-0.75,2.11,marines
-22.79,-1.61,-28.21,marines
-17.03,-0.45,-14.60,aliens
-20.93,-1.61,-31.82,marines
-21.03,-0.13,1.36,marines
-27.25,-0.08,-1.05,marines
-36.30,10.27,3.90,aliens
-19.43,-1.06,-25.89,marines
-6.85,-3.85,-45.37,marines
-20.79,-1.17,-39.91,marines
-6.78,0.32,-48.21,aliens
-14.92,2.00,-51.67,aliens
-3.69,-2.61,-42.03,marines
-2.88,-3.85,-44.22,marines
-2.80,-3.89,-45.67,marines
-4.16,-3.40,-48.75,marines
-21.64,0.93,-26.79,aliens
-26.05,-0.82,-45.50,marines
-2.97,-3.85,-42.74,marines
-22.07,-1.61,-31.60,marines
-2.12,-3.85,-41.70,marines
-28.95,-3.64,-55.42,marines
-19.42,-0.70,-14.82,marines
-19.27,-1.61,-25.95,marines
-18.27,-1.62,-22.61,marines
-19.16,-0.75,-12.98,marines
-20.45,-1.61,-22.03,marines
-17.46,-1.59,-17.14,marines
-31.74,-0.79,4.02,marines
-36.45,-0.82,1.28,marines
-31.29,-0.75,-0.68,marines
12.64,-3.85,-30.94,aliens
20.24,-5.67,-36.92,marines
25.40,-5.67,-31.02,marines
69.03,-7.76,5.21,aliens
61.10,-7.81,0.58,marines
12.61,-4.05,44.67,aliens
55.98,-8.72,-13.73,marines
19.30,-6.49,4.38,marines
19.39,-6.49,1.35,marines
18.75,-6.49,22.96,marines
14.71,-4.15,36.37,marines
51.33,-7.81,-8.92,marines
-10.45,-3.07,42.08,marines
27.72,-5.35,-36.30,aliens
15.24,-4.32,-31.62,marines
8.79,-3.85,-35.76,aliens
-0.36,-3.85,-40.57,marines
10.59,-3.85,-40.39,marines
15.98,-2.88,-33.39,aliens
-8.74,-3.85,-48.22,marines
-5.73,-3.85,-41.64,aliens
-2.14,-0.92,-48.46,aliens
19.97,-5.18,-54.83,marines
21.40,-4.02,-53.58,aliens
-4.40,-2.64,-33.24,marines
55.73,-7.54,-21.08,aliens
10.40,3.89,-30.72,aliens
55.13,-8.72,-14.73,marines
58.01,-8.82,-15.03,aliens
57.72,-8.42,-14.61,aliens
56.60,-8.72,-18.99,marines
42.92,-6.41,-40.59,aliens
56.50,-7.71,-8.28,marines
33.98,-4.98,53.09,aliens
39.74,-6.69,-28.12,aliens
29.72,-5.56,62.70,aliens
49.74,-7.32,-5.87,aliens
72.36,-8.32,10.64,marines
65.71,-7.21,-11.58,aliens
71.73,-8.98,0.84,marines
70.96,-7.53,-11.60,marines
29.12,-5.27,-3.20,marines
81.97,-7.71,53.67,marines
50.84,-7.14,-10.02,marines
85.43,-4.25,67.46,marines
77.42,-6.79,55.92,aliens
79.32,-7.72,56.71,aliens
55.16,-7.71,-6.16,aliens
79.11,-7.36,57.65,marines
42.98,-7.81,-9.03,aliens
39.09,-6.69,-38.45,marines
43.00,-7.79,2.10,marines
96.24,-5.48,69.57,marines
12.04,-6.49,5.16,marines
82.76,-6.89,29.66,marines
9.39,-6.60,24.01,aliens
8.08,-5.50,21.19,aliens
47.50,-0.28,-72.85,marines
82.64,-7.71,83.99,marines
41.06,-5.86,3.36,marines
64.98,-5.19,79.59,marines
72.63,-6.50,76.36,marines
56.63,-6.21,81.00,aliens
83.74,-7.67,84.03,aliens
56.16,-6.29,84.99,aliens
55.58,-6.49,88.89,marines
9.61,-4.15,43.41,marines
71.71,-7.71,50.80,marines
54.62,-8.74,-13.39,marines
53.48,-7.87,-25.70,marines
38.39,-6.12,-44.49,marines
44.25,-2.19,-31.55,aliens
49.58,-8.72,-20.21,aliens
51.51,-8.82,-24.44,marines
32.41,-5.59,-45.65,marines
32.97,-5.42,-45.63,marines
34.96,-6.07,-40.68,marines
-6.44,-1.27,-33.18,aliens
139.93,-0.80,-6.88,marines
76.71,-7.48,49.35,marines
107.39,-4.28,25.13,aliens
107.30,-4.30,33.57,marines
79.52,-4.09,-78.60,marines
77.59,-6.89,48.46,marines
148.42,-0.75,3.71,marines
122.63,-3.24,9.47,marines
135.35,-0.92,5.98,marines
100.37,-5.02,24.14,aliens
84.94,-6.57,55.64,marines
76.51,-6.08,46.58,marines
79.83,-7.71,53.58,marines
84.46,-6.51,54.58,marines
114.74,-2.22,-7.68,aliens
103.07,-5.27,54.61,marines
144.64,-0.78,-5.12,aliens
100.77,-5.27,54.43,aliens
143.04,-0.78,-10.46,aliens
145.53,-0.11,0.28,aliens
145.06,-0.18,-2.11,aliens
146.15,-0.80,-7.02,aliens
140.37,-0.31,-4.27,aliens
139.16,2.97,-11.26,aliens
41.91,-5.42,82.60,marines
39.45,-6.49,83.26,marines
146.27,-0.80,17.02,marines
-17.32,0.86,12.07,aliens
35.54,-4.25,89.38,aliens
97.93,-4.10,47.03,aliens
143.93,-0.57,12.38,aliens
141.61,0.29,12.26,aliens
144.71,-0.78,12.67,marines
64.86,-7.77,-11.30,marines
128.89,-1.83,10.49,aliens
128.50,-1.77,9.27,marines
134.38,-0.57,10.73,aliens
51.56,-7.60,-15.03,aliens
127.13,-3.24,-5.14,marines
141.10,-0.81,-8.46,aliens
22.44,-5.67,-34.28,marines
143.95,-0.80,-12.84,marines
13.76,-2.64,38.72,aliens
9.52,-4.15,38.70,aliens
15.31,-4.15,36.72,aliens
58.81,-7.71,-6.31,marines
49.58,-1.85,95.23,aliens
51.74,-3.33,95.41,aliens
41.71,-5.59,90.14,marines
45.56,-2.57,90.63,aliens
39.42,-6.49,92.81,marines
13.99,-4.05,46.03,aliens
33.84,-6.54,87.24,aliens
48.38,-3.24,89.32,marines
24.84,-5.90,85.66,aliens
23.96,-6.49,82.85,marines
13.99,-4.14,45.79,aliens
81.29,-8.35,-48.00,aliens
68.82,-9.53,-41.71,marines
65.14,-7.48,1.11,aliens
18.85,-1.10,-35.26,aliens
18.82,-5.78,-51.42,marines
84.42,-9.31,23.89,marines
38.85,-6.69,-22.55,marines
75.33,-9.09,17.52,aliens
73.62,-6.73,-0.39,aliens
31.35,-5.27,0.48,marines
38.23,-6.75,-27.74,marines
38.29,-6.50,-27.62,aliens
50.72,-8.82,-19.30,marines
76.54,-6.08,40.86,marines
17.80,-6.49,5.98,aliens
69.29,-7.04,-10.01,aliens
37.91,1.72,3.54,aliens
73.97,-4.21,6.40,aliens
56.75,-8.70,8.10,aliens
51.55,-6.48,3.38,aliens
85.51,-7.73,80.79,marines
48.78,-3.24,94.36,aliens
53.21,-6.99,0.92,aliens
49.01,-8.25,-11.03,marines
61.51,-0.08,-1.29,aliens
84.96,-6.08,46.50,marines
92.60,-8.35,-39.72,aliens
26.09,-5.23,-44.78,aliens
95.78,-8.92,-42.12,marines
68.75,-9.09,-29.52,marines
-10.99,-3.10,-47.95,marines
-14.18,-1.26,-49.20,aliens
45.35,-7.81,-6.26,aliens
48.93,-7.07,-11.18,aliens
48.78,-6.55,-8.90,aliens
69.32,-7.69,6.15,marines
61.82,-6.19,1.07,aliens
73.32,-8.80,-3.18,aliens
53.15,-7.46,-13.70,aliens
50.03,-7.98,-13.43,aliens
48.61,-7.53,2.47,aliens
55.34,-6.49,80.72,aliens
68.04,-5.39,92.44,marines
62.23,-6.30,86.79,aliens
85.95,-8.92,-4.99,marines
84.26,-2.19,2.02,aliens
88.68,-4.08,-16.46,aliens
63.59,-6.49,88.32,marines
43.35,-0.24,-76.36,aliens
48.78,1.83,-74.31,aliens
-12.97,-0.75,-2.43,aliens
45.27,1.25,-71.61,aliens
44.05,-0.29,-69.99,aliens
47.68,-0.29,-78.35,aliens
48.17,1.05,-85.92,aliens
42.62,-0.29,-88.74,aliens
46.68,-0.95,-92.84,aliens
46.68,0.93,-70.27,aliens
43.07,-0.29,-76.31,marines
37.99,-2.74,-74.55,aliens
28.43,-4.35,-71.57,aliens
25.49,-3.35,-73.62,marines
19.81,-3.92,-71.28,aliens
39.04,-1.03,-78.85,aliens
45.67,-3.46,-67.04,marines
48.64,-6.89,-0.27,marines
44.43,-3.34,91.70,aliens
42.00,-3.20,-67.75,aliens
51.02,-1.83,-66.71,aliens
57.88,-4.94,89.44,aliens
46.09,-6.34,89.56,aliens
42.73,-7.52,1.03,marines
46.68,-2.87,91.06,marines
144.19,-0.80,8.02,aliens
47.30,-3.24,92.32,marines
140.35,0.81,1.01,aliens
141.32,-0.55,-4.01,aliens
123.57,-3.24,-2.45,marines
139.83,-0.80,-1.70,aliens
60.43,-7.41,-6.95,aliens
59.18,-5.96,-3.56,aliens
55.05,-8.21,-11.10,aliens
46.13,-7.81,0.43,aliens
140.55,0.66,-0.29,aliens
55.21,-0.88,5.17,marines
47.46,-8.17,9.71,aliens
51.56,-7.81,3.07,aliens
147.92,-0.59,-2.04,marines
139.62,-0.53,15.11,aliens
141.01,-0.56,18.50,aliens
-13.58,0.88,15.04,aliens
3.16,-3.85,-42.88,aliens
8.98,-2.74,-36.65,aliens
-11.64,-3.85,-40.44,marines
-3.73,-3.77,-40.76,aliens
-5.22,-3.85,-27.78,marines
-22.55,-0.75,-11.66,aliens
1.80,-3.85,-41.39,aliens
3.00,-2.68,-42.65,aliens
-7.08,-1.78,-34.24,aliens
-3.87,-2.78,-45.20,aliens
14.40,-4.95,-32.34,aliens
7.19,-3.85,-40.34,aliens
-6.28,1.05,-25.34,aliens
27.14,-5.78,-46.70,marines
26.95,-4.41,-39.21,marines
28.75,-4.38,-34.43,marines
57.95,1.41,-101.22,marines
20.17,-5.78,-52.50,marines
3.55,-3.85,-40.33,marines
35.36,-6.17,-42.38,marines
-0.52,-2.49,-33.03,marines
82.81,-2.89,-75.23,aliens
-25.46,-1.61,-25.91,aliens
-19.05,-1.61,-21.36,marines
-17.16,-0.75,-22.19,aliens
-31.76,-3.64,-21.57,marines
65.98,-4.46,-70.59,aliens
-17.83,-0.62,-18.36,marines
-20.24,-0.75,-12.04,marines
56.78,-4.56,-74.96,aliens
13.34,-4.25,-34.75,aliens
59.25,-4.35,-70.82,marines
-8.06,-3.85,-43.09,marines
-20.70,-1.61,-50.51,aliens
60.50,-4.40,-73.22,aliens
55.21,-7.83,6.17,aliens
85.47,-4.22,-73.08,marines
79.30,-3.97,-78.44,marines
83.39,-4.86,-73.56,aliens
83.00,-4.86,-75.98,marines
91.41,-4.86,-79.81,marines
-7.64,-3.14,-33.29,aliens
86.38,-5.98,-62.95,marines
88.54,-4.86,-69.90,aliens
91.68,-5.98,-64.24,marines
85.07,-8.89,-36.32,aliens
29.06,-4.32,-41.06,aliens
28.50,-5.78,-44.82,aliens
42.95,-7.66,-3.75,aliens
38.02,-6.69,-44.19,aliens
41.05,-7.66,-0.35,marines
-5.95,-3.12,-33.55,marines
-32.09,-0.82,1.12,aliens
41.19,-7.66,0.33,marines
42.22,-7.66,0.18,aliens
43.66,-7.39,-9.89,aliens
43.37,-7.66,-4.97,marines
41.44,-6.19,-1.81,aliens
41.23,-7.66,-6.04,marines
-20.33,-1.61,-24.23,marines
-24.15,-1.61,-23.28,marines
48.12,-7.71,3.88,marines
46.09,-7.72,-6.27,marines
27.12,-4.61,-35.23,aliens
30.51,-3.13,-33.50,marines
24.84,-4.45,-33.42,marines
24.71,-4.45,-34.07,aliens
9.65,-3.85,-41.27,marines
-4.30,-3.67,-43.03,marines
-6.40,-2.88,-46.97,aliens
-34.78,-0.43,-2.70,marines
-27.46,0.26,-5.41,aliens
83.70,-7.43,56.00,marines
-28.41,0.86,-0.90,marines
-31.88,-0.47,-10.78,marines
-34.19,0.79,-3.40,marines
47.94,-0.29,-70.23,marines
51.56,-2.01,-88.58,marines
-36.34,0.25,-8.73,aliens
-39.12,0.07,-10.95,marines
28.23,-4.44,-71.03,marines
-27.64,-0.82,-9.89,marines
32.57,-3.22,-70.94,marines
-34.50,-0.30,-7.50,marines
15.75,-5.10,-60.46,marines
17.97,-0.54,43.10,aliens
8.73,-3.62,31.46,aliens
5.41,-3.85,-39.48,marines
3.44,-2.49,-42.39,aliens
49.16,-7.14,-24.26,marines
-3.11,-3.91,-44.08,marines
-7.98,-3.92,-46.88,marines
50.37,-7.84,-20.20,aliens
52.09,-8.82,-25.31,aliens
54.24,-7.78,-27.84,aliens
64.96,-10.25,19.82,marines
79.16,-6.49,59.55,aliens
78.58,-6.37,60.34,aliens
2.29,7.90,-29.71,aliens
74.85,-6.31,58.59,marines
24.56,-5.67,-33.63,aliens
13.32,-4.13,47.91,aliens
48.20,-3.24,95.42,marines
51.80,-6.20,-15.02,aliens
48.88,-6.22,-9.51,aliens
60.08,-1.97,-98.20,marines
64.71,-7.66,2.28,aliens
66.14,-7.12,-4.85,aliens
28.76,-6.49,62.60,marines
29.92,-4.42,51.25,aliens
88.74,-7.40,84.18,aliens
49.48,-6.20,25.68,aliens
66.38,-6.25,-0.25,aliens
84.34,-7.71,83.88,marines
52.53,-10.75,23.40,marines
74.57,-7.41,0.39,aliens
28.18,-3.91,54.74,aliens
34.77,-5.23,-45.27,aliens
17.96,-3.41,53.28,marines
47.86,-6.70,-4.92,marines
51.64,-7.09,1.16,aliens
13.50,-3.09,44.77,aliens
79.28,-8.32,-23.34,marines
21.82,-1.86,48.42,aliens
45.35,-0.09,-106.28,marines
51.28,-7.07,2.26,marines
52.51,-3.66,-82.51,aliens
44.13,-3.54,89.61,marines
32.93,-5.37,56.15,marines
29.40,-4.36,52.31,aliens
54.71,1.02,-102.09,aliens
27.04,-3.72,52.81,marines
22.93,-2.03,51.66,aliens
20.79,-6.49,-9.55,aliens
26.07,-2.89,43.24,aliens
47.00,1.38,-105.61,aliens
50.68,6.48,-101.64,aliens
41.96,1.39,-104.28,marines
42.01,0.54,-103.40,aliens
72.99,-7.71,4.69,aliens
80.57,-7.71,86.46,aliens
46.74,-6.81,-7.90,aliens
47.30,-7.71,-3.46,marines
45.77,-0.34,-69.63,marines
43.67,-7.60,1.24,aliens
30.49,-4.40,-72.34,marines
39.80,-7.66,-0.72,marines
82.60,-7.71,55.07,marines
39.47,-2.90,-19.24,aliens
83.01,-6.53,55.47,aliens
37.34,-5.01,-14.57,marines
36.20,-0.55,-40.25,aliens
59.31,-6.46,2.66,aliens
27.96,-6.49,87.05,marines
56.25,-2.02,-91.91,aliens
46.25,-7.76,-1.14,marines
46.80,-6.56,-1.26,aliens
51.85,-4.23,-76.91,aliens
49.80,-7.81,0.39,marines
45.23,-6.44,-3.63,marines
42.68,-7.71,0.89,marines
86.15,-4.86,-68.89,aliens
46.79,-7.57,-1.89,aliens
84.12,-5.68,-60.57,marines
32.12,-3.93,3.77,aliens
34.52,-5.23,3.17,marines
32.20,-3.60,2.44,aliens
43.06,-7.81,1.64,marines
31.37,-5.21,-5.60,marines
95.97,-7.26,-38.86,aliens
86.46,-6.89,-37.62,marines
33.54,-5.27,-9.85,marines
33.15,-5.03,-11.66,aliens
20.77,-4.80,3.92,aliens
24.98,-4.67,-41.01,aliens
28.22,-4.33,-42.44,aliens
30.47,-5.67,-35.86,marines
9.06,-4.15,36.48,marines
14.02,-3.32,46.09,aliens
-4.44,-3.85,-49.44,aliens
29.58,-5.29,84.97,aliens
96.51,-5.17,36.38,aliens
105.70,-4.07,27.23,marines
45.39,-2.24,95.30,aliens
39.06,-3.24,96.30,marines
36.49,-3.49,91.42,aliens
72.53,-8.45,-6.97,marines
23.01,-4.34,-70.50,marines
42.07,-7.71,-5.14,aliens
48.32,-3.24,90.12,aliens
26.00,-4.56,67.58,aliens
55.58,-6.49,90.26,marines
60.28,-5.99,78.79,aliens
88.19,-8.66,-4.62,aliens
48.32,-3.24,96.09,marines
88.61,-8.89,-4.66,aliens
41.98,-3.24,96.42,marines
81.02,-8.99,-2.26,aliens
73.51,-8.93,-2.28,marines
38.27,-5.77,88.03,marines
69.03,-7.71,4.09,marines
87.28,-8.25,-45.17,aliens
42.40,-5.92,-36.66,marines
39.45,-4.97,-13.30,aliens
29.80,-4.09,-3.94,aliens
3.03,-3.08,40.86,marines
93.70,-8.55,-40.78,aliens
87.44,-6.90,-38.36,marines
92.63,-8.26,-45.20,marines
74.90,-6.12,40.34,aliens
81.48,-6.75,58.13,marines
11.41,-4.15,44.23,marines
43.04,0.13,-89.85,aliens
74.31,-9.41,16.46,aliens
47.02,-0.44,-90.22,marines
46.05,-0.36,-90.05,aliens
47.29,0.13,-88.58,aliens
12.13,-3.04,39.63,aliens
79.12,-9.41,17.21,aliens
5.77,-2.77,41.52,marines
74.86,-4.63,40.01,aliens
72.12,-7.44,51.15,aliens
75.10,-7.16,48.88,marines
72.36,-6.11,49.38,aliens
74.94,-7.71,50.39,marines
33.81,1.96,-92.65,aliens
46.02,-0.25,-84.62,marines
59.01,-6.49,91.20,marines
46.41,-0.27,-82.94,aliens
45.25,-2.18,97.30,marines
58.63,-6.49,92.23,marines
85.14,-8.32,-18.80,aliens
38.76,-8.21,12.22,aliens
81.83,-7.71,52.21,aliens
75.64,-7.71,50.90,marines
79.44,-7.34,53.72,marines
114.63,-1.95,-25.34,aliens
68.29,-6.26,-41.98,marines
35.69,-5.50,58.55,marines
143.85,-0.80,-12.83,aliens
53.50,-7.12,4.76,marines
35.48,-4.12,61.70,aliens
140.29,0.44,-12.75,aliens
38.48,-5.77,6.30,aliens
127.24,-2.14,-11.14,aliens
10.33,-1.54,53.88,aliens
142.82,0.60,14.05,marines
135.41,-1.55,-12.95,marines
54.03,-6.46,85.64,aliens
62.45,-6.49,90.80,marines
76.69,-6.10,46.96,marines
78.84,-3.10,32.68,aliens
25.91,-5.69,81.08,aliens
103.27,-5.27,50.49,aliens
47.22,-6.49,92.62,aliens
98.16,-3.11,67.96,marines
35.97,-6.49,82.24,marines
50.81,-2.21,95.02,aliens
49.01,-3.24,95.61,marines
20.62,-5.73,81.38,aliens
26.45,-4.88,77.66,aliens
-5.59,-3.34,-30.34,aliens
55.67,-7.18,-1.23,aliens
39.67,-5.76,89.97,aliens
42.50,-7.20,-8.55,marines
33.13,-6.50,87.63,aliens
24.44,-5.89,76.63,aliens
100.70,-4.48,-34.67,aliens
84.16,-9.41,19.74,marines
49.00,1.05,-91.47,aliens
47.54,-2.92,90.90,aliens
52.71,-4.60,79.92,marines
28.13,-6.39,87.13,aliens
54.47,-6.49,91.46,marines
37.08,-5.11,84.50,aliens
34.19,-6.49,86.39,marines
45.30,-3.14,94.05,marines
25.70,-5.36,85.17,marines
24.80,-4.68,82.10,aliens
25.28,-5.86,81.25,aliens
32.15,-5.05,86.35,aliens
31.12,-6.24,85.25,marines
31.99,-5.65,85.41,aliens
29.51,-5.93,87.60,aliens
110.12,-3.28,-10.09,marines
110.56,-3.28,-7.30,marines
25.44,-4.76,85.81,aliens
32.05,-4.61,85.60,aliens
54.92,-4.84,79.30,aliens
20.18,-6.49,81.14,aliens
99.86,-3.58,67.40,aliens
101.33,-3.69,68.19,marines
44.52,-0.29,-87.46,marines
92.97,-4.97,73.65,aliens
43.94,-0.29,-87.94,aliens
-4.36,-3.33,-32.68,aliens
35.96,-7.66,-3.40,aliens
33.91,-5.09,-7.67,aliens
103.85,-4.30,20.57,marines
45.84,-0.12,-87.32,aliens
103.83,-1.89,29.67,aliens
104.49,-4.30,25.23,marines
117.92,-2.74,25.86,aliens
127.13,-2.02,28.12,marines
100.97,-4.77,35.55,aliens
31.51,-5.27,-7.73,aliens
33.41,-4.12,0.35,marines
99.50,-5.27,36.46,marines
101.52,-5.27,39.74,aliens
37.22,-4.87,-7.60,aliens
23.15,-6.39,-2.66,marines
34.59,-5.27,-7.89,aliens
30.80,-4.08,-7.31,aliens
116.30,-3.24,27.31,aliens
109.33,-3.24,-29.30,marines
53.87,-7.38,-17.32,aliens
53.28,-8.82,-26.04,marines
73.39,-8.32,5.28,aliens
74.07,-6.70,57.15,aliens
76.17,-7.71,60.20,marines
75.76,-6.74,59.28,aliens
72.25,-7.71,52.79,marines
95.32,-5.27,55.83,marines
83.03,-7.71,60.32,marines
62.97,-4.29,64.01,aliens
59.55,-2.02,-95.61,marines
52.64,-8.06,-24.14,aliens
55.78,1.41,-101.20,marines
68.74,-4.02,63.32,aliens
75.49,-5.88,43.62,marines
25.00,-6.28,82.93,marines
88.88,-8.08,-47.55,aliens
30.96,-4.10,54.97,aliens
-6.91,-3.26,-31.92,aliens
89.45,-8.25,-50.86,aliens
35.77,7.83,92.03,aliens
29.66,-4.35,-70.28,marines
93.20,-8.92,-37.83,marines
78.25,-3.56,25.65,aliens
25.86,-4.20,68.47,aliens
21.84,-3.29,-69.98,marines
72.95,-8.32,7.23,marines
64.83,-7.21,-5.25,aliens
47.25,1.38,-28.29,aliens
138.99,-0.80,7.43,aliens
127.15,-1.61,9.40,marines
121.40,-3.24,9.65,marines
79.50,-7.62,-2.57,aliens
25.89,-4.66,-46.85,marines
86.50,-5.31,39.86,aliens
87.17,-4.81,40.53,aliens
96.36,-8.90,-39.26,aliens
21.79,-3.44,-58.34,aliens
16.69,-4.56,-56.87,marines
88.41,-6.08,-38.76,marines
17.15,-5.13,-66.52,aliens
105.72,-4.30,22.00,aliens
81.58,-5.28,-37.84,marines
86.13,-8.32,-18.16,marines
96.41,-5.18,36.83,aliens
59.61,-2.78,-5.90,aliens
97.17,-5.10,37.66,aliens
97.99,-4.52,45.14,marines
86.23,-6.08,46.85,marines
81.18,-6.49,37.96,aliens
20.41,-3.40,-69.26,marines
103.44,-3.68,35.36,aliens
100.46,-5.27,42.95,aliens
99.18,-5.27,47.78,marines
56.92,-6.99,-11.35,marines
94.52,-4.30,46.80,aliens
51.98,-6.49,-9.37,aliens
-7.14,-3.85,-43.10,aliens
19.08,-5.30,-36.04,aliens
100.13,-5.27,39.45,aliens
125.82,-3.21,-9.11,aliens
132.39,0.17,10.69,aliens
-0.16,-0.93,-33.15,aliens
122.50,-3.24,8.95,aliens
123.19,-2.04,13.03,marines
115.44,-3.26,14.43,aliens
117.78,-3.24,14.79,marines
110.69,-3.03,25.04,marines
105.61,-3.70,29.02,aliens
39.77,-0.70,-68.47,aliens
30.29,-3.65,-71.89,aliens
37.77,-1.94,-91.71,aliens
110.68,-0.49,30.50,aliens
46.01,0.28,-94.58,marines
43.17,-1.10,-92.68,marines
28.60,-3.37,-72.80,aliens
26.19,-2.38,-71.24,marines
133.63,0.47,12.10,aliens
123.42,-2.02,18.13,marines
70.95,-5.06,91.33,aliens
93.98,-5.58,63.13,marines
-5.56,-3.85,-49.33,aliens
101.17,-4.59,21.60,aliens
10.79,4.91,-46.19,aliens
8.19,-2.55,-26.60,aliens
