coordinates,map,team
"-11.25 -1.76 -57.06",ns2_biodome,aliens
"-24.14 -3.44 -55.30",ns2_biodome,marines
"-23.05 -1.61 -35.46",ns2_biodome,aliens
"-22.23 -1.61 -36.46",ns2_biodome,aliens
"-5.40 -3.85 -44.78",ns2_biodome,marines
"-3.55 -2.77 -58.95",ns2_biodome,marines
"-17.29 -0.28 -16.57",ns2_biodome,aliens
"-14.22 1.29 -12.67",ns2_biodome,aliens
"-21.78 -1.61 -29.55",ns2_biodome,aliens
"-4.57 -2.60 -43.40",ns2_biodome,marines
"-5.77 -3.88 -43.10",ns2_biodome,marines
"-5.28 -3.85 -45.41",ns2_biodome,marines
"-6.81 -3.85 -51.39",ns2_biodome,marines
"-22.67 -1.61 -25.00",ns2_biodome,aliens
"-24.01 -1.61 -45.10",ns2_biodome,marines
"-22.31 -1.61 -26.31",ns2_biodome,aliens
"-19.86 0.14 -14.77",ns2_biodome,aliens
"-17.78 2.30 6.33",ns2_biodome,aliens
"-5.91 -3.85 -44.39",ns2_biodome,marines
"-5.40 -3.85 -43.53",ns2_biodome,marines
"-16.22 -0.21 -49.24",ns2_biodome,aliens
"-4.69 -3.85 -43.90",ns2_biodome,marines
"-4.67 -3.85 -42.21",ns2_biodome,marines
"-18.94 0.07 8.43",ns2_biodome,marines
"-7.07 -3.67 -54.35",ns2_biodome,marines
"-25.51 0.06 -43.57",ns2_biodome,aliens
"-16.93 -0.91 -50.68",ns2_biodome,aliens
"-25.36 -3.17 -52.96",ns2_biodome,marines
"-30.10 -3.44 -49.10",ns2_biodome,aliens
"-20.21 -0.75 7.49",ns2_biodome,aliens
"-21.35 1.07 -52.22",ns2_biodome,aliens
"-4.98 -3.85 -44.05",ns2_biodome,marines
"-19.35 -1.92 10.91",ns2_biodome,marines
"-4.22 -3.85 -42.82",ns2_biodome,marines
"-4.41 -3.85 -44.35",ns2_biodome,marines
"-20.27 -1.32 7.57",ns2_biodome,marines
"-18.12 1.67 5.40",ns2_biodome,aliens
"-16.89 -0.45 -14.03",ns2_biodome,aliens
"-19.80 1.74 6.15",ns2_biodome,aliens
"-20.67 -1.61 -22.96",ns2_biodome,aliens
"-17.92 -1.92 13.54",ns2_biodome,marines
"-6.42 -3.85 -39.42",ns2_biodome,aliens
"-5.36 -3.85 -44.51",ns2_biodome,marines
"-4.29 -3.85 -43.79",ns2_biodome,marines
"-5.89 -3.85 -45.87",ns2_biodome,marines
"-17.68 -1.92 14.11",ns2_biodome,marines
"-25.78 0.90 -4.97",ns2_biodome,aliens
"-17.15 -1.61 -21.31",ns2_biodome,marines
"-17.73 -1.61 -21.44",ns2_biodome,aliens
"-19.08 -1.92 10.25",ns2_biodome,marines
"-4.71 -3.85 -43.71",ns2_biodome,marines
"-3.58 -3.85 -42.35",ns2_biodome,marines
"-4.52 -3.85 -42.69",ns2_biodome,marines
"-4.19 -3.85 -43.06",ns2_biodome,marines
"-30.26 -3.18 -45.85",ns2_biodome,aliens
"-23.64 -1.64 -35.39",ns2_biodome,aliens
"-28.27 -3.44 -48.24",ns2_biodome,marines
"-24.07 -1.61 -40.25",ns2_biodome,aliens
"-31.12 -1.78 -24.17",ns2_biodome,aliens
"-4.57 -3.85 -43.56",ns2_biodome,marines
"-5.85 -3.85 -44.35",ns2_biodome,marines
"-5.20 -3.85 -45.96",ns2_biodome,marines
"-5.64 -3.85 -41.24",ns2_biodome,aliens
"-5.89 -3.85 -43.86",ns2_biodome,marines
"-9.16 -3.44 -57.71",ns2_biodome,marines
"-23.68 -1.61 -31.11",ns2_biodome,aliens
"-22.29 -1.33 -28.12",ns2_biodome,aliens
"-30.26 -0.82 0.27",ns2_biodome,aliens
"-4.55 -3.85 -43.28",ns2_biodome,marines
"-4.56 -3.85 -44.40",ns2_biodome,marines
"-8.03 -3.35 -49.46",ns2_biodome,aliens
"-5.26 -3.85 -44.79",ns2_biodome,marines
"-3.71 -3.85 -43.14",ns2_biodome,marines
"-4.89 -3.85 -43.92",ns2_biodome,marines
"-4.49 -3.85 -43.21",ns2_biodome,marines
"-22.94 -1.61 -40.76",ns2_biodome,aliens
"-6.49 -3.85 -43.39",ns2_biodome,marines
"-5.50 -3.85 -42.87",ns2_biodome,marines
"-26.21 -1.61 -42.60",ns2_biodome,marines
"-19.43 -1.65 -46.10",ns2_biodome,aliens
"-5.28 -3.85 -43.19",ns2_biodome,marines
"-4.99 -3.85 -39.92",ns2_biodome,marines
"-5.38 -3.43 -37.43",ns2_biodome,marines
"-7.03 -3.85 -47.01",ns2_biodome,marines
"-18.07 -1.92 12.01",ns2_biodome,marines
"-19.10 -1.92 13.67",ns2_biodome,marines
"-22.57 -1.61 -29.28",ns2_biodome,aliens
"-4.64 -3.85 -51.37",ns2_biodome,aliens
"-6.11 -3.85 -44.21",ns2_biodome,marines
"-19.22 -1.92 10.78",ns2_biodome,marines
"-4.36 -3.85 -43.91",ns2_biodome,marines
"-4.46 -3.85 -43.37",ns2_biodome,marines
"-3.76 -3.85 -42.64",ns2_biodome,marines
"-22.14 -1.61 -31.75",ns2_biodome,aliens
"-18.90 -1.92 10.10",ns2_biodome,marines
"-7.25 -3.85 -47.36",ns2_biodome,marines
"-36.94 0.47 -10.29",ns2_biodome,aliens
"-4.36 -3.85 -44.04",ns2_biodome,marines
"-19.71 0.87 3.35",ns2_biodome,aliens
"-21.12 -1.61 -37.52",ns2_biodome,marines
"-22.19 -1.61 -40.64",ns2_biodome,aliens
"-24.54 -0.75 -9.74",ns2_biodome,aliens
"-4.92 -3.85 -43.66",ns2_biodome,marines
"-4.65 -3.85 -44.19",ns2_biodome,marines
"-4.33 -3.85 -43.35",ns2_biodome,marines
"-8.99 -3.08 -48.12",ns2_biodome,aliens
"-4.50 -3.85 -43.92",ns2_biodome,marines
"-4.74 -3.85 -43.58",ns2_biodome,marines
"-4.76 -2.03 -42.50",ns2_biodome,aliens
"-3.47 -3.85 -43.99",ns2_biodome,marines
"-19.93 0.35 -20.86",ns2_biodome,aliens
"-20.14 -1.61 -47.81",ns2_biodome,aliens
"-7.37 -3.85 -47.89",ns2_biodome,marines
"-4.86 -3.68 -37.98",ns2_biodome,aliens
"-20.13 -1.92 13.62",ns2_biodome,marines
"-5.02 -3.85 -43.24",ns2_biodome,marines
"-4.14 -2.84 -42.25",ns2_biodome,marines
"-4.32 -3.85 -42.90",ns2_biodome,marines
"-17.11 -0.85 6.94",ns2_biodome,aliens
"-4.19 -3.85 -44.24",ns2_biodome,marines
"-19.14 -0.96 9.31",ns2_biodome,aliens
"-18.70 -1.92 9.96",ns2_biodome,marines
"-16.94 -0.16 -18.36",ns2_biodome,aliens
"-20.00 -0.58 -21.59",ns2_biodome,marines
"-22.31 -1.61 -22.75",ns2_biodome,marines
"-18.49 -1.61 -21.92",ns2_biodome,marines
"-19.57 -1.61 -24.17",ns2_biodome,marines
"-22.39 0.57 -21.96",ns2_biodome,aliens
"-23.49 -0.17 -21.78",ns2_biodome,marines
"-20.07 -1.61 -21.50",ns2_biodome,marines
"-35.67 -0.82 -4.12",ns2_biodome,aliens
"-22.96 -0.75 -0.09",ns2_biodome,aliens
"-39.68 0.10 -9.10",ns2_biodome,marines
"-49.77 1.73 -5.54",ns2_biodome,aliens
"-20.17 -1.92 13.82",ns2_biodome,marines
"-19.16 -1.92 10.47",ns2_biodome,marines
"-23.69 -1.61 -26.28",ns2_biodome,aliens
"-18.77 -1.61 -21.44",ns2_biodome,marines
"-17.72 -1.61 -22.45",ns2_biodome,marines
"-19.20 -1.61 -21.32",ns2_biodome,marines
"-18.05 -1.65 -21.17",ns2_biodome,marines
"-50.32 2.35 0.71",ns2_biodome,aliens
"-38.61 0.14 -8.56",ns2_biodome,aliens
"-36.49 -0.82 -0.00",ns2_biodome,aliens
"-21.97 -0.75 1.46",ns2_biodome,aliens
"-19.35 -0.22 -21.61",ns2_biodome,marines
"-19.33 -1.61 -21.49",ns2_biodome,marines
"-19.56 -1.59 -21.06",ns2_biodome,marines
"-16.64 -1.62 -21.60",ns2_biodome,marines
"-19.03 -1.92 10.03",ns2_biodome,marines
"-11.17 0.59 -6.59",ns2_biodome,aliens
"-18.16 -1.61 -22.50",ns2_biodome,marines
"-18.40 -1.67 -22.00",ns2_biodome,marines
"-16.15 -1.17 -21.69",ns2_biodome,marines
"-18.14 -1.65 -20.85",ns2_biodome,aliens
"-18.86 -1.92 9.78",ns2_biodome,marines
"-18.64 -1.65 -21.38",ns2_biodome,marines
"-18.75 -1.61 -25.53",ns2_biodome,marines
"-17.16 -0.65 -21.26",ns2_biodome,marines
"-16.01 -0.76 -23.85",ns2_biodome,marines
"-18.36 -1.64 -19.79",ns2_biodome,aliens
"-14.59 -0.25 -9.88",ns2_biodome,aliens
"-20.48 -1.61 -22.40",ns2_biodome,marines
"-20.26 -1.61 -21.79",ns2_biodome,marines
"-19.71 -1.61 -22.49",ns2_biodome,marines
"-18.93 -1.92 9.97",ns2_biodome,marines
"-20.34 -1.61 -24.98",ns2_biodome,marines
"-20.27 -1.67 -23.96",ns2_biodome,marines
"-19.09 -1.21 -21.96",ns2_biodome,aliens
"-17.30 -1.59 -21.10",ns2_biodome,marines
"-18.95 -0.45 -18.50",ns2_biodome,marines
"-26.04 0.83 -14.14",ns2_biodome,aliens
"-39.09 -0.10 -6.19",ns2_biodome,marines
"-32.92 -0.75 -1.56",ns2_biodome,aliens
"-41.96 2.28 -9.07",ns2_biodome,aliens
"-16.60 0.85 -10.50",ns2_biodome,aliens
"-18.39 -1.92 12.50",ns2_biodome,marines
"-21.27 -1.61 -23.21",ns2_biodome,marines
"-18.49 -1.92 11.96",ns2_biodome,marines
"-20.89 -1.61 -23.77",ns2_biodome,aliens
"-18.79 -1.59 -20.66",ns2_biodome,marines
"-18.91 -1.60 -18.63",ns2_biodome,marines
"-18.05 -0.80 -16.10",ns2_biodome,aliens
"-17.29 -1.59 -21.09",ns2_biodome,marines
"-21.07 -0.50 -18.57",ns2_biodome,marines
"-16.03 -0.73 -18.82",ns2_biodome,marines
"-18.69 0.33 -13.10",ns2_biodome,aliens
"-19.63 0.92 -25.33",ns2_biodome,aliens
"-19.77 -1.61 -22.82",ns2_biodome,marines
"-19.37 -1.33 7.67",ns2_biodome,marines
"-19.59 -1.08 -24.29",ns2_biodome,marines
"-21.85 -1.61 -23.00",ns2_biodome,marines
"-19.22 -1.59 -20.58",ns2_biodome,marines
"-20.34 -1.92 16.90",ns2_biodome,aliens
"-20.04 -1.92 13.54",ns2_biodome,marines
"-20.03 -1.92 16.96",ns2_biodome,marines
"-19.55 -1.92 16.35",ns2_biodome,marines
"-21.25 -1.92 18.76",ns2_biodome,marines
"-19.14 -1.92 15.72",ns2_biodome,marines
"-19.37 -1.92 14.92",ns2_biodome,marines
"-20.42 -1.92 14.96",ns2_biodome,aliens
"-18.71 -1.92 12.73",ns2_biodome,marines
"-18.13 -1.92 11.55",ns2_biodome,marines
"-18.38 -1.92 14.59",ns2_biodome,marines
"-19.99 -0.75 4.61",ns2_biodome,aliens
"-27.47 1.14 7.82",ns2_biodome,aliens
"-19.27 -1.59 -20.58",ns2_biodome,marines
"-28.55 -0.75 -9.58",ns2_biodome,marines
"-19.06 -0.75 -13.46",ns2_biodome,marines
"-19.64 -0.75 -11.85",ns2_biodome,aliens
"-18.18 -0.75 -12.60",ns2_biodome,marines
"-18.47 -1.61 -23.78",ns2_biodome,marines
"-24.32 -0.75 -9.84",ns2_biodome,aliens
"-19.39 -1.92 12.13",ns2_biodome,marines
"-27.75 0.68 1.57",ns2_biodome,aliens
"-19.93 -2.00 13.29",ns2_biodome,aliens
"-18.89 -1.92 14.10",ns2_biodome,marines
"-19.72 0.42 3.29",ns2_biodome,aliens
"-18.10 -1.92 11.85",ns2_biodome,marines
"-50.17 1.28 -1.84",ns2_biodome,aliens
"-26.20 -0.82 -9.22",ns2_biodome,marines
"-30.66 -0.75 -11.07",ns2_biodome,aliens
"-19.27 0.91 -19.84",ns2_biodome,aliens
"-19.39 -1.59 -19.36",ns2_biodome,marines
"-19.22 -0.75 -12.57",ns2_biodome,marines
"-28.75 0.25 1.25",ns2_biodome,aliens
"-25.11 -0.82 -9.60",ns2_biodome,marines
"-32.41 -0.82 2.14",ns2_biodome,aliens
"-18.86 -1.92 12.67",ns2_biodome,marines
"-20.78 -1.61 -21.82",ns2_biodome,marines
"-16.59 -0.75 -12.05",ns2_biodome,aliens
"-23.07 -0.75 -4.46",ns2_biodome,aliens
"-34.78 -0.48 -6.36",ns2_biodome,aliens
"-18.98 -0.51 -12.34",ns2_biodome,aliens
"-22.04 -1.36 -22.25",ns2_biodome,marines
"-18.71 0.50 -14.27",ns2_biodome,aliens
"-18.83 -1.12 -21.47",ns2_biodome,marines
"-20.60 -1.61 -22.75",ns2_biodome,marines
"-20.55 -1.61 -21.64",ns2_biodome,marines
"-20.91 -1.61 -22.57",ns2_biodome,marines
"-19.12 -1.61 -23.11",ns2_biodome,marines
"-20.96 -1.64 -21.60",ns2_biodome,marines
"-26.18 -0.10 2.03",ns2_biodome,aliens
"-23.32 -0.63 2.56",ns2_biodome,aliens
"-17.78 -1.61 -21.25",ns2_biodome,marines
"-19.10 0.21 -20.68",ns2_biodome,marines
"-19.25 -1.61 -23.35",ns2_biodome,marines
"-19.75 -1.61 -22.93",ns2_biodome,marines
"-37.82 1.39 -10.05",ns2_biodome,aliens
"-19.87 -1.61 -22.90",ns2_biodome,marines
"-19.60 -1.61 -23.17",ns2_biodome,marines
"-20.00 -1.61 -22.83",ns2_biodome,marines
"-20.21 -1.61 -22.52",ns2_biodome,marines
"-20.27 -1.61 -22.71",ns2_biodome,marines
"-17.48 -0.74 5.42",ns2_biodome,marines
"-16.04 -0.78 -22.71",ns2_biodome,marines
"-22.95 -0.75 2.65",ns2_biodome,marines
"-24.88 -0.82 1.62",ns2_biodome,aliens
"-16.50 -0.75 3.34",ns2_biodome,aliens
"-20.41 -1.61 -21.93",ns2_biodome,marines
"-18.75 -1.61 -23.74",ns2_biodome,marines
"-18.22 -0.77 -21.53",ns2_biodome,marines
"-18.05 -1.61 -21.23",ns2_biodome,marines
"-38.50 1.49 3.64",ns2_biodome,aliens
"-20.84 -1.61 -22.75",ns2_biodome,marines
"-32.37 0.08 -14.75",ns2_biodome,aliens
"-22.99 -0.75 -0.92",ns2_biodome,aliens
"-18.42 -1.61 -21.60",ns2_biodome,marines
"-19.66 -1.61 -23.27",ns2_biodome,marines
"-19.22 0.57 -15.03",ns2_biodome,aliens
"-21.10 -1.61 -22.50",ns2_biodome,marines
"-20.74 -1.61 -22.71",ns2_biodome,marines
"-17.19 0.33 -15.26",ns2_biodome,aliens
"-20.07 -1.61 -22.72",ns2_biodome,marines
"-18.54 -1.61 -23.78",ns2_biodome,marines
"-17.35 -0.29 -21.61",ns2_biodome,marines
"-19.03 -1.92 10.39",ns2_biodome,marines
"-20.93 -1.92 17.06",ns2_biodome,aliens
"-17.31 -1.66 -21.15",ns2_biodome,marines
"-19.66 -0.99 7.21",ns2_biodome,aliens
"-17.73 -0.74 5.79",ns2_biodome,marines
"-18.47 -0.75 5.17",ns2_biodome,marines
"-24.43 0.32 -10.57",ns2_biodome,aliens
"-16.74 -0.75 2.21",ns2_biodome,marines
"-22.22 0.35 -2.01",ns2_biodome,marines
"-23.40 -0.75 -5.78",ns2_biodome,aliens
"-21.13 -1.92 25.37",ns2_biodome,aliens
"-11.60 0.73 4.95",ns2_biodome,aliens
"-17.60 -0.51 4.52",ns2_biodome,aliens
"-19.20 -1.92 11.96",ns2_biodome,marines
"-19.12 -1.92 12.54",ns2_biodome,marines
"-19.28 -0.96 7.16",ns2_biodome,marines
"-19.55 0.52 1.32",ns2_biodome,aliens
"-12.78 -0.75 -9.83",ns2_biodome,aliens
"-21.13 1.10 -12.58",ns2_biodome,aliens
"-24.33 0.57 -11.36",ns2_biodome,aliens
"-10.22 0.12 -12.54",ns2_biodome,marines
"-28.26 -0.80 -10.92",ns2_biodome,marines
"-19.46 0.88 -10.58",ns2_biodome,aliens
"-21.22 -0.18 -11.43",ns2_biodome,aliens
"-24.98 -0.75 -7.69",ns2_biodome,aliens
"-50.08 0.59 1.25",ns2_biodome,aliens
"-34.42 -0.66 -5.75",ns2_biodome,marines
"-30.30 -0.67 -7.03",ns2_biodome,aliens
"-35.71 -0.02 -5.57",ns2_biodome,aliens
"-20.46 0.95 -5.08",ns2_biodome,aliens
"-21.37 1.57 -3.00",ns2_biodome,aliens
"-22.69 -0.75 -10.27",ns2_biodome,aliens
"-18.47 -1.92 10.82",ns2_biodome,marines
"-19.12 -1.92 10.25",ns2_biodome,marines
"-19.28 -0.75 2.60",ns2_biodome,marines
"-20.96 -0.76 2.83",ns2_biodome,aliens
"-19.28 0.21 5.52",ns2_biodome,aliens
"-20.38 -1.41 15.16",ns2_biodome,aliens
"-18.96 -1.92 11.69",ns2_biodome,marines
"-17.18 -1.96 12.50",ns2_biodome,marines
"-17.21 -1.92 14.55",ns2_biodome,marines
"-17.15 -0.90 12.94",ns2_biodome,marines
"-17.00 -0.68 13.28",ns2_biodome,marines
"-36.76 0.88 -8.50",ns2_biodome,aliens
"-32.85 0.73 -5.28",ns2_biodome,aliens
"-17.51 -1.92 13.92",ns2_biodome,marines
"-19.10 -1.92 11.58",ns2_biodome,marines
"-16.67 0.07 8.44",ns2_biodome,aliens
"-19.03 -1.92 13.45",ns2_biodome,marines
"-17.68 -1.92 12.01",ns2_biodome,marines
"-22.19 1.02 2.60",ns2_biodome,aliens
"-18.79 -1.92 11.32",ns2_biodome,marines
"-17.92 -1.92 11.15",ns2_biodome,marines
"-17.96 -1.92 14.10",ns2_biodome,marines
"-17.75 -1.92 14.31",ns2_biodome,marines
"-18.25 -1.92 13.47",ns2_biodome,marines
"-17.68 -1.92 14.17",ns2_biodome,marines
"-24.75 0.96 -1.90",ns2_biodome,aliens
"-17.35 -1.92 14.63",ns2_biodome,marines
"-19.14 -1.92 10.45",ns2_biodome,marines
"-18.12 -1.92 14.10",ns2_biodome,marines
"-18.02 -1.92 12.11",ns2_biodome,marines
"-17.66 -1.92 13.98",ns2_biodome,marines
"-18.95 -1.92 13.24",ns2_biodome,marines
"-18.13 -1.92 11.75",ns2_biodome,marines
"-18.55 -0.78 13.02",ns2_biodome,marines
"-18.61 -1.92 12.57",ns2_biodome,marines
"-21.07 -1.92 25.42",ns2_biodome,aliens
"-18.62 -1.92 13.53",ns2_biodome,marines
"-18.30 -1.92 12.60",ns2_biodome,marines
"-22.83 -0.75 -7.60",ns2_biodome,aliens
"-29.99 -0.80 3.45",ns2_biodome,marines
"-36.28 -0.82 -5.64",ns2_biodome,marines
"-36.12 -0.57 -4.25",ns2_biodome,aliens
"-22.34 -0.80 -6.64",ns2_biodome,aliens
"-18.49 -1.92 12.35",ns2_biodome,marines
"-18.32 -1.92 11.53",ns2_biodome,marines
"-18.42 -1.92 11.81",ns2_biodome,marines
"-21.57 -1.92 19.64",ns2_biodome,aliens
"-17.95 -1.92 12.28",ns2_biodome,marines
"-14.74 0.57 3.43",ns2_biodome,aliens
"-17.34 -1.92 12.15",ns2_biodome,marines
"-17.17 -1.92 12.76",ns2_biodome,marines
"-20.01 -0.66 -21.07",ns2_biodome,marines
"-18.53 -1.92 11.46",ns2_biodome,marines
"-19.10 -0.51 -20.47",ns2_biodome,marines
"-27.46 1.60 -15.76",ns2_biodome,aliens
"-18.17 -1.92 11.59",ns2_biodome,marines
"-19.35 -0.69 -20.68",ns2_biodome,marines
"-17.49 -1.92 12.25",ns2_biodome,marines
"-19.15 -0.53 -20.51",ns2_biodome,marines
"-30.58 -0.75 -0.90",ns2_biodome,marines
"-25.48 -0.26 -13.92",ns2_biodome,marines
"-44.89 0.46 -10.25",ns2_biodome,marines
"-37.21 -0.83 -3.66",ns2_biodome,marines
"-21.60 -0.75 -10.78",ns2_biodome,marines
"-26.28 1.02 2.28",ns2_biodome,aliens
"-28.05 -0.75 2.09",ns2_biodome,marines
"-19.59 -0.89 7.05",ns2_biodome,marines
"-32.25 -0.82 4.21",ns2_biodome,aliens
"-20.44 -0.86 -20.97",ns2_biodome,marines
"-17.74 -1.56 -21.18",ns2_biodome,marines
"-22.20 -0.17 -12.05",ns2_biodome,aliens
"-20.48 -0.85 -20.99",ns2_biodome,marines
"-18.16 -0.64 -20.54",ns2_biodome,marines
"-18.91 -1.04 7.38",ns2_biodome,aliens
"-33.08 1.43 3.02",ns2_biodome,aliens
"-24.83 -0.82 1.51",ns2_biodome,marines
"-20.05 -1.92 13.80",ns2_biodome,aliens
"-28.96 0.52 -3.04",ns2_biodome,aliens
"-41.72 0.42 -11.87",ns2_biodome,aliens
"-37.02 -0.82 -9.60",ns2_biodome,aliens
"-36.64 0.17 -10.05",ns2_biodome,marines
"-37.59 -0.75 -9.41",ns2_biodome,marines
"-36.57 0.17 -9.64",ns2_biodome,marines
"-36.50 -0.83 -8.44",ns2_biodome,marines
"40.13 -5.98 44.82",ns2_biodome,aliens
"44.60 -6.09 46.41",ns2_biodome,aliens
"20.11 -6.49 0.29",ns2_biodome,marines
"53.42 -7.87 11.76",ns2_biodome,marines
"101.99 -4.36 -38.54",ns2_biodome,aliens
"42.11 -7.45 14.33",ns2_biodome,marines
"101.44 -5.21 -36.58",ns2_biodome,marines
"69.33 -9.29 17.93",ns2_biodome,aliens
"66.86 -7.46 -0.76",ns2_biodome,aliens
"25.37 -6.49 83.21",ns2_biodome,marines
"49.62 -4.99 -1.34",ns2_biodome,aliens
"10.23 -6.51 6.47",ns2_biodome,aliens
"6.69 -6.54 13.39",ns2_biodome,marines
"85.76 -8.92 0.50",ns2_biodome,marines
"43.34 -6.86 -8.67",ns2_biodome,marines
"54.72 -7.73 -8.23",ns2_biodome,marines
"51.33 -7.80 2.86",ns2_biodome,aliens
"55.49 -6.15 -0.35",ns2_biodome,aliens
"53.27 -8.05 12.91",ns2_biodome,marines
"52.27 -8.82 -13.73",ns2_biodome,marines
"34.11 -5.42 52.93",ns2_biodome,aliens
"12.78 -4.15 38.51",ns2_biodome,aliens
"57.00 -1.16 -97.29",ns2_biodome,marines
"50.23 -10.85 18.05",ns2_biodome,aliens
"50.16 -7.68 5.22",ns2_biodome,aliens
"69.08 -9.08 17.31",ns2_biodome,marines
"57.79 -0.68 -95.86",ns2_biodome,aliens
"53.85 -8.70 11.24",ns2_biodome,aliens
"57.16 -0.41 -98.84",ns2_biodome,marines
"47.97 -0.90 87.22",ns2_biodome,aliens
"49.04 -8.72 12.99",ns2_biodome,marines
"54.21 -8.82 9.60",ns2_biodome,aliens
"52.45 -7.81 0.82",ns2_biodome,marines
"54.65 -8.72 12.65",ns2_biodome,marines
"39.37 -6.69 -25.72",ns2_biodome,marines
"98.88 -6.08 32.02",ns2_biodome,marines
"21.58 -6.49 2.84",ns2_biodome,marines
"19.53 -5.53 5.09",ns2_biodome,aliens
"14.46 -6.49 6.99",ns2_biodome,marines
"64.18 -4.41 94.98",ns2_biodome,aliens
"94.30 -4.10 56.34",ns2_biodome,aliens
"91.42 -4.37 56.43",ns2_biodome,marines
"70.62 -7.62 -10.92",ns2_biodome,marines
"65.90 -7.46 -1.79",ns2_biodome,marines
"54.06 -7.23 -10.96",ns2_biodome,marines
"45.62 6.29 -93.97",ns2_biodome,aliens
"33.31 -1.15 -97.55",ns2_biodome,marines
"-5.24 -2.02 -39.12",ns2_biodome,aliens
"-6.71 -2.67 -30.62",ns2_biodome,aliens
"70.93 -6.49 92.97",ns2_biodome,aliens
"5.96 -3.85 -28.65",ns2_biodome,marines
"112.09 -0.92 -12.13",ns2_biodome,aliens
"-5.48 -2.92 -32.03",ns2_biodome,aliens
"120.49 -3.24 11.70",ns2_biodome,marines
"98.25 -4.39 45.12",ns2_biodome,aliens
"93.86 -5.29 47.33",ns2_biodome,marines
"13.65 -5.07 7.08",ns2_biodome,marines
"12.94 -5.63 5.68",ns2_biodome,aliens
"32.23 -5.27 -5.40",ns2_biodome,aliens
"72.84 -6.86 7.03",ns2_biodome,aliens
"64.71 -6.49 90.52",ns2_biodome,marines
"68.57 -7.44 -4.29",ns2_biodome,aliens
"73.14 -8.29 2.96",ns2_biodome,aliens
"69.38 -7.49 -11.66",ns2_biodome,marines
"74.38 -8.33 12.09",ns2_biodome,marines
"74.07 -9.33 14.28",ns2_biodome,marines
"61.34 -7.71 4.25",ns2_biodome,marines
"8.76 -6.54 6.46",ns2_biodome,aliens
"48.25 1.30 -107.53",ns2_biodome,aliens
"-5.52 -3.35 -36.47",ns2_biodome,aliens
"9.43 -6.54 7.00",ns2_biodome,aliens
"46.52 -4.66 72.66",ns2_biodome,aliens
"73.47 -7.91 17.39",ns2_biodome,aliens
"85.76 -3.58 -78.20",ns2_biodome,aliens
"53.24 0.24 -107.31",ns2_biodome,marines
"68.84 -8.45 17.00",ns2_biodome,marines
"75.82 -7.06 48.73",ns2_biodome,marines
"58.12 -3.33 -72.83",ns2_biodome,marines
"14.27 -4.50 -67.20",ns2_biodome,aliens
"17.38 -4.40 -52.06",ns2_biodome,aliens
"89.00 -4.38 56.43",ns2_biodome,aliens
"19.91 -5.76 -4.73",ns2_biodome,aliens
"18.67 -6.28 -4.84",ns2_biodome,marines
"39.05 -4.83 -69.48",ns2_biodome,aliens
"71.14 -4.25 60.65",ns2_biodome,marines
"76.81 -5.04 44.24",ns2_biodome,aliens
"43.90 1.27 -104.25",ns2_biodome,aliens
"34.10 0.00 -102.30",ns2_biodome,aliens
"31.38 -0.03 -95.12",ns2_biodome,aliens
"46.00 -0.45 -94.07",ns2_biodome,aliens
"51.21 1.94 -101.44",ns2_biodome,aliens
"69.76 -7.71 -8.43",ns2_biodome,aliens
"-1437.01 199.96 -1609.57",ns2_biodome,marines
"55.51 -1.89 -96.73",ns2_biodome,aliens
"94.05 -8.93 -38.76",ns2_biodome,aliens
"95.03 -7.51 -37.94",ns2_biodome,marines
"57.59 -1.58 -97.15",ns2_biodome,marines
"72.87 -3.64 -76.64",ns2_biodome,marines
"14.26 -2.62 23.86",ns2_biodome,aliens
"55.08 -1.92 -96.38",ns2_biodome,marines
"40.62 -5.35 86.56",ns2_biodome,marines
"48.85 -3.24 94.85",ns2_biodome,aliens
"77.01 -6.76 54.45",ns2_biodome,marines
"9.78 -2.41 -29.75",ns2_biodome,aliens
"71.39 -8.08 -39.62",ns2_biodome,aliens
"97.39 -8.94 -40.39",ns2_biodome,marines
"37.02 -3.63 -7.74",ns2_biodome,aliens
"46.02 -3.70 -16.70",ns2_biodome,aliens
"21.33 -4.56 -73.33",ns2_biodome,marines
"18.95 -3.38 -67.78",ns2_biodome,marines
"88.87 -5.27 48.27",ns2_biodome,marines
"33.80 -5.06 -11.63",ns2_biodome,aliens
"28.87 -4.04 -1.03",ns2_biodome,marines
"34.19 -5.01 -15.58",ns2_biodome,marines
"36.00 -5.06 -16.88",ns2_biodome,aliens
"40.73 -4.52 -17.82",ns2_biodome,marines
"2.19 -3.85 -40.65",ns2_biodome,marines
"48.46 -3.24 96.09",ns2_biodome,aliens
"76.95 -7.71 51.45",ns2_biodome,aliens
"36.14 -5.50 68.71",ns2_biodome,marines
"-3.34 -3.44 -55.37",ns2_biodome,marines
"-4.09 -2.43 47.67",ns2_biodome,aliens
"-4.69 -3.08 45.20",ns2_biodome,marines
"85.46 -9.25 16.46",ns2_biodome,aliens
"75.15 -8.17 11.57",ns2_biodome,marines
"75.57 -7.58 13.39",ns2_biodome,aliens
"82.34 -6.05 33.10",ns2_biodome,aliens
"81.55 -6.89 33.22",ns2_biodome,marines
"82.50 -6.60 37.18",ns2_biodome,aliens
"82.35 -5.93 29.04",ns2_biodome,aliens
"143.21 -0.80 10.02",ns2_biodome,aliens
"82.04 -9.31 23.05",ns2_biodome,aliens
